data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,city_name,state,region
2015-01-25,201504,165.0,165,165.0,165,0.9364989,6.543558,0,3,310620020150419589,2023-08-20,13.0,1.191598,2521564.0,20.2857142857143,86.1428571428571,1,0.0,1,63.6669622857143,38.0,25.4275761428571,30.5714285714286,50.0,,,,,1116279,Belo Horizonte,MG,Southeast
2015-01-18,201503,157.0,157,157.0,157,0.9987866,6.2262945,0,3,310620020150319589,2023-08-20,12.0,1.4554474,2521564.0,20.5714285714286,69.1428571428571,1,1.0,1,47.7526257142857,30.5714285714286,27.0189074285714,31.7142857142857,45.0,,,,,1116279,Belo Horizonte,MG,Southeast
2015-01-11,201502,150.0,150,150.0,150,0.99999857,5.948689,0,2,310620020150219589,2023-08-20,26.0,1.8817066,2521564.0,21.0,65.5714285714286,1,1.0,1,42.5798322857143,26.2857142857143,27.6638658571429,32.0,32.0,,,,,1116279,Belo Horizonte,MG,Southeast
2015-01-04,201501,120.0,120,120.0,120,0.9976607,4.758951,0,2,310620020150119589,2023-08-20,33.0,1.4962873,2521564.0,20.2857142857143,80.8571428571429,1,0.0,0,54.2488318571429,36.8571428571429,25.9453781428571,30.1428571428571,21.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-12-28,201453,43.0,43,43.0,43,8.696508e-07,1.7052908,0,2,310620020145319589,2023-08-20,15.0,0.4341777,2521564.0,21.5714285714286,74.8571428571429,1,0.0,0,48.9495801428571,30.0,28.1736695714286,33.4285714285714,13.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-12-21,201452,81.0,81,81.0,81,0.0061014807,3.212292,0,2,310620020145219589,2023-08-20,20.0,0.6982227,2521564.0,20.7142857142857,84.0,1,0.0,0,63.5152575714286,46.2857142857143,25.5501992857143,29.2857142857143,15.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-12-14,201451,97.0,97,97.0,97,0.04424207,3.846819,0,2,310620020145119589,2023-08-20,33.0,0.79416424,2521564.0,20.0,86.8571428571429,1,0.0,0,64.5831002857143,41.1428571428571,24.7239144285714,28.7142857142857,17.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-12-07,201450,129.0,129,129.0,129,0.50365084,5.1158724,0,2,310620020145019589,2023-08-20,23.0,1.0011386,2521564.0,19.5714285714286,83.1428571428571,1,0.0,1,62.3636792857143,46.1428571428571,24.3963582857143,28.0,25.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-11-30,201449,124.0,124,124.0,124,0.16883141,4.917583,0,2,310620020144919589,2023-08-20,14.0,0.8886614,2521564.0,18.4285714285714,88.1428571428571,1,0.0,0,71.6908968571429,50.5714285714286,22.3426701428571,25.8571428571429,21.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-11-23,201448,110.0,110,110.0,110,0.026633773,4.362372,0,2,310620020144819589,2023-08-20,22.0,0.78291273,2521564.0,20.0,93.1428571428571,1,0.0,0,80.4767814285714,58.8571428571429,22.6314895714286,26.2857142857143,14.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-11-16,201447,167.0,167,167.0,167,0.96888345,6.622874,0,2,310620020144719589,2023-08-20,21.0,1.2398953,2521564.0,17.4285714285714,78.0,1,1.0,1,51.1260498571429,31.8571428571429,24.1932774285714,28.8571428571429,10.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-11-09,201446,128.0,128,128.0,128,0.59095913,5.076215,0,2,310620020144619589,2023-08-20,40.0,1.0293344,2521564.0,19.7142857142857,89.1428571428571,1,0.0,1,70.9995807142857,50.0,23.2738792857143,27.8571428571429,16.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-11-02,201445,150.0,150,150.0,150,0.9754592,5.948689,0,2,310620020144519589,2023-08-20,31.0,1.2724742,2521564.0,20.0,75.1428571428571,1,1.0,1,50.9627852857143,35.2857142857143,26.0654262857143,30.2857142857143,20.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-10-26,201444,116.0,116,116.0,116,0.40706116,4.6003194,0,2,310620020144419589,2023-08-20,36.0,0.9698806,2521564.0,18.1428571428571,89.7142857142857,1,0.0,0,69.5631732857143,53.0,22.4253281428571,25.8571428571429,18.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-10-19,201443,116.0,116,116.0,116,0.25216812,4.6003194,0,1,310620020144319589,2023-08-20,48.0,0.9179009,2521564.0,19.4285714285714,78.5714285714286,1,0.0,0,52.9072628571429,36.0,25.1296918571429,29.5714285714286,12.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-10-12,201442,115.0,115,115.0,115,0.23772886,4.560662,0,1,310620020144219589,2023-08-20,50.0,0.9122732,2521564.0,21.1428571428571,59.7142857142857,1,0.0,0,33.5940125714286,20.4285714285714,29.1897172857143,34.0,7.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-10-05,201441,129.0,129,129.0,129,0.88666195,5.1158724,0,1,310620020144119589,2023-08-20,25.0,1.1691273,2521564.0,14.8571428571429,70.8571428571429,0,0.0,1,39.1612392857143,22.7142857142857,22.2064077142857,26.7142857142857,7.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-09-28,201440,142.0,142,142.0,142,0.99961245,5.6314254,0,2,310620020144019589,2023-08-20,26.0,1.5606066,2521564.0,19.1428571428571,72.5714285714286,1,1.0,1,45.6665732857143,29.8571428571429,25.0116714285714,30.0,14.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-09-21,201439,113.0,113,113.0,113,0.9882226,4.4813457,0,1,310620020143919589,2023-08-20,20.0,1.3855829,2521564.0,18.1428571428571,64.7142857142857,1,0.0,0,41.3215711428571,25.8571428571429,24.6920142857143,29.5714285714286,10.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-09-14,201438,79.0,79,79.0,79,0.43393505,3.1329763,0,1,310620020143819589,2023-08-20,27.0,0.9741119,2521564.0,17.7142857142857,65.7142857142857,1,0.0,0,40.7523011428571,24.8571428571429,25.2113121428571,30.4285714285714,13.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-09-07,201437,83.0,83,83.0,83,0.5264138,3.2916079,0,1,310620020143719589,2023-08-20,11.0,1.0103388,2521564.0,14.7142857142857,76.4285714285714,0,0.0,0,44.1612398571429,23.7142857142857,22.2331182857143,27.4285714285714,12.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-08-31,201436,73.0,73,73.0,73,0.37925833,2.8950286,0,1,310620020143619589,2023-08-20,28.0,0.95112216,2521564.0,16.0,78.8571428571429,0,0.0,0,49.1362832857143,31.1428571428571,22.8807195714286,28.1428571428571,9.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-08-24,201435,97.0,97,97.0,97,0.97770697,3.846819,0,1,310620020143519589,2023-08-20,16.0,1.3647115,2521564.0,16.7142857142857,71.5714285714286,1,0.0,0,43.177015,22.4285714285714,24.4156352857143,30.1428571428571,10.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-08-17,201434,71.0,71,71.0,71,0.48650685,2.8157127,0,1,310620020143419589,2023-08-20,10.0,0.99436283,2521564.0,15.7142857142857,80.8571428571429,0,0.0,0,51.4573684285714,31.2857142857143,21.8204484285714,26.8571428571429,11.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-08-10,201433,71.0,71,71.0,71,0.29208216,2.8157127,0,1,310620020143319589,2023-08-20,9.0,0.9143216,2521564.0,14.1428571428571,77.7142857142857,0,0.0,0,52.4444025714286,32.1428571428571,20.7516508571429,26.2857142857143,15.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-08-03,201432,64.0,64,64.0,64,0.034855895,2.5381074,0,1,310620020143219589,2023-08-20,18.0,0.74314386,2521564.0,12.5714285714286,77.1428571428571,0,0.0,0,44.3430322857143,24.1428571428571,20.7819675714286,26.5714285714286,6.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-07-27,201431,83.0,83,83.0,83,0.12207489,3.2916079,0,1,310620020143119589,2023-08-20,16.0,0.8413455,2521564.0,14.4285714285714,81.5714285714286,0,0.0,0,64.1871721428571,50.1428571428571,18.6047227142857,21.7142857142857,13.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-07-20,201430,80.0,80,80.0,80,0.004755378,3.1726341,0,1,310620020143019589,2023-08-20,12.0,0.6888554,2521564.0,14.7142857142857,88.0,0,0.0,0,66.2579182857143,48.5714285714286,19.251067,23.2857142857143,15.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-07-13,201429,99.0,99,99.0,99,0.0033941143,3.9261348,0,1,310620020142919589,2023-08-20,18.0,0.70345414,2521564.0,13.8571428571429,82.1428571428571,0,0.0,0,55.1739042857143,36.0,19.8735792857143,24.5714285714286,28.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-07-06,201428,113.0,113,113.0,113,0.0005318437,4.4813457,0,1,310620020142819589,2023-08-20,22.0,0.6743518,2521564.0,15.5714285714286,81.4285714285714,0,0.0,0,59.2402974285714,38.8571428571429,20.5310122857143,25.0,34.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-06-29,201427,132.0,132,132.0,132,0.0004064533,5.234846,0,1,310620020142719589,2023-08-20,20.0,0.6874279,2521564.0,16.1428571428571,81.2857142857143,1,0.0,1,51.5210084285714,29.1428571428571,22.445378,27.5714285714286,36.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-06-22,201426,186.0,186,186.0,186,0.025615724,7.3763742,0,1,310620020142619589,2023-08-20,25.0,0.8249233,2521564.0,14.1428571428571,86.2857142857143,0,0.0,1,58.662885,36.7142857142857,20.2864844285714,25.2857142857143,59.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-06-15,201425,173.0,173,173.0,173,9.728741e-06,6.8608212,0,1,310620020142519589,2023-08-20,7.0,0.6612031,2521564.0,15.4285714285714,85.4285714285714,0,0.0,1,61.6404565714286,40.1428571428571,20.782093,25.4285714285714,45.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-06-08,201424,226.0,226,226.0,226,0.0017295349,8.962691,0,1,310620020142419589,2023-08-20,26.0,0.7728501,2521564.0,16.1428571428571,84.5714285714286,1,0.0,1,61.6655462857143,43.1428571428571,20.9658262857143,25.2857142857143,101.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-06-01,201423,276.0,276,276.0,276,0.037593316,10.945588,0,1,310620020142319589,2023-08-20,25.0,0.864212,2521564.0,16.0,89.0,0,0.0,1,60.3513654285714,35.4285714285714,21.9036415714286,27.2857142857143,108.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-05-25,201422,279.0,279,279.0,279,0.0055380627,11.064562,0,1,310620020142219589,2023-08-20,19.0,0.8152714,2521564.0,17.0,87.1428571428571,1,0.0,1,66.3435598571429,48.4285714285714,21.2253857142857,25.5714285714286,122.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-05-18,201421,343.0,343,343.0,343,0.08150159,13.602669,0,1,310620020142119589,2023-08-20,22.0,0.90146065,2521564.0,17.0,83.2857142857143,1,0.0,1,56.8910571428571,38.1428571428571,22.862245,27.5714285714286,140.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-05-11,201420,323.0,323,323.0,323,8.857596e-06,12.80951,0,1,310620020142019589,2023-08-20,37.0,0.7318386,2521564.0,14.2857142857143,80.5714285714286,0,0.0,1,54.4600037142857,35.0,20.6180105714286,25.4285714285714,116.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-05-04,201419,370.0,370,370.0,370,5.1660454e-06,14.673433,0,1,310620020141919589,2023-08-20,43.0,0.74036175,2521564.0,17.4285714285714,82.5714285714286,1,0.0,1,59.3917667142857,41.2857142857143,23.0388655714286,27.5714285714286,103.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-04-27,201418,431.0,431,431.0,431,0.00023079329,17.092566,0,1,310620020141819589,2023-08-20,35.0,0.79819995,2521564.0,13.4285714285714,80.8571428571429,0,0.0,1,55.0541667142857,35.7142857142857,20.034629,24.8571428571429,184.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-04-20,201417,549.0,549,549.0,549,0.22329903,21.772202,0,2,310620020141719589,2023-08-20,35.0,0.95561284,2521564.0,18.7142857142857,90.5714285714286,1,0.0,1,68.7494752857143,48.2857142857143,23.2157445714286,27.5714285714286,206.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-04-13,201416,495.0,495,495.0,495,0.002438826,19.630674,0,2,310620020141619589,2023-08-20,29.0,0.8425153,2521564.0,20.1428571428571,84.4285714285714,1,0.0,1,67.1781214285714,50.7142857142857,24.3383851428571,28.1428571428571,196.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-04-06,201415,631.0,631,631.0,631,0.8027275,25.02415,0,2,310620020141519589,2023-08-20,35.0,1.0496969,2521564.0,19.1428571428571,84.4285714285714,1,0.0,1,58.9921222857143,39.7142857142857,25.167017,29.8571428571429,197.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-03-30,201414,575.0,575,575.0,575,0.15347326,22.803308,0,2,310620020141419589,2023-08-20,23.0,0.9423812,2521564.0,19.8571428571429,88.2857142857143,1,0.0,1,73.3681841428571,55.5714285714286,23.4674604285714,27.5714285714286,205.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-03-23,201413,577.0,577,577.0,577,0.7320063,22.882624,0,3,310620020141319589,2023-08-20,31.0,1.0374439,2521564.0,19.2857142857143,84.5714285714286,1,0.0,1,69.699684,55.2857142857143,22.9777312857143,26.2857142857143,170.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-03-16,201412,673.0,673,673.0,673,1.0,26.689785,0,3,310620020141219589,2023-08-20,40.0,1.4326488,2521564.0,19.7142857142857,82.2857142857143,1,1.0,1,56.8354344285714,37.4285714285714,25.7972964285714,30.2857142857143,189.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-03-09,201411,614.0,614,614.0,614,0.9999998,24.349966,0,2,310620020141119589,2023-08-20,18.0,1.3667175,2521564.0,19.1428571428571,87.5714285714286,1,1.0,1,61.453781,43.1428571428571,24.966387,29.1428571428571,181.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-03-02,201410,379.0,379,379.0,379,0.0002323224,15.0303545,0,2,310620020141019589,2023-08-20,16.0,0.78710884,2521564.0,19.2857142857143,86.1428571428571,1,0.0,1,67.5232197142857,50.5714285714286,23.764706,27.7142857142857,109.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-02-23,201409,430.0,430,430.0,430,0.023477916,17.052908,0,3,310620020140919589,2023-08-20,25.0,0.8771611,2521564.0,19.5714285714286,83.7142857142857,1,0.0,1,56.4435704285714,35.5714285714286,25.772876,31.0,106.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-02-16,201408,503.0,503,503.0,503,0.96786356,19.947937,0,3,310620020140819589,2023-08-20,23.0,1.127698,2521564.0,19.7142857142857,83.0,1,1.0,1,58.3420282857143,38.0,24.872899,29.4285714285714,126.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-02-09,201407,539.0,539,539.0,539,0.9999999,21.375622,0,3,310620020140719589,2023-08-20,21.0,1.4072094,2521564.0,19.7142857142857,75.8571428571429,1,1.0,1,50.7169118571429,31.2857142857143,25.957458,30.7142857142857,110.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-02-02,201406,448.0,448,448.0,448,0.9998941,17.76675,0,2,310620020140619589,2023-08-20,19.0,1.3025,2521564.0,19.8571428571429,77.2857142857143,1,1.0,1,48.6554625714286,31.5714285714286,26.4789914285714,31.1428571428571,97.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-01-26,201405,379.0,379,379.0,379,0.9373514,15.0303545,0,2,310620020140519589,2023-08-20,30.0,1.121339,2521564.0,19.5714285714286,78.7142857142857,1,0.0,1,52.0588238571429,34.0,25.5882357142857,30.0,78.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-01-19,201404,304.0,304,304.0,304,0.40405053,12.056009,0,3,310620020140419589,2023-08-20,17.0,0.9806003,2521564.0,19.2857142857143,89.0,1,0.0,1,63.9634101428571,41.0,24.893149,30.1428571428571,52.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-01-12,201403,353.0,353,353.0,353,0.9999994,13.9992485,0,3,310620020140319589,2023-08-20,27.0,1.4992831,2521564.0,19.7142857142857,82.4285714285714,1,1.0,1,56.0084032857143,33.1428571428571,25.7536485714286,31.2857142857143,44.0,,,,,1116279,Belo Horizonte,MG,Southeast
2014-01-05,201402,379.0,379,379.0,379,1.0,15.0303545,0,3,310620020140219589,2023-08-20,23.0,2.178175,2521564.0,19.5714285714286,82.4285714285714,1,1.0,1,55.3961594285714,37.0,25.5900358571429,30.0,61.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-12-29,201401,199.0,199,199.0,199,0.99257827,7.8919272,0,2,310620020140119589,2023-08-20,17.0,1.2973748,2521564.0,20.7142857142857,87.7142857142857,1,1.0,1,63.6886084285714,44.5714285714286,26.1197602857143,30.7142857142857,31.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-12-22,201352,151.0,151,151.0,151,0.47970042,5.988347,0,2,310620020135219589,2023-08-20,19.0,0.9941751,2521564.0,19.7142857142857,93.1428571428571,1,0.0,1,78.842105,63.4285714285714,23.2865097142857,27.1428571428571,35.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-12-15,201351,149.0,149,149.0,149,0.5448241,5.909031,0,2,310620020135119589,2023-08-20,20.0,1.013155,2521564.0,19.1428571428571,89.7142857142857,1,0.0,1,75.359538,58.8571428571429,22.7613794285714,26.8571428571429,33.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-12-08,201350,155.0,155,155.0,155,0.8735931,6.146979,0,2,310620020135019589,2023-08-20,22.0,1.1435466,2521564.0,19.5714285714286,91.4285714285714,1,0.0,1,78.3591611428571,62.2857142857143,23.0310277142857,26.7142857142857,31.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-12-01,201349,159.0,159,159.0,159,0.98398966,6.30561,0,2,310620020134919589,2023-08-20,31.0,1.2917368,2521564.0,19.8571428571429,90.1428571428571,1,1.0,1,65.223623,43.7142857142857,25.6437911428571,30.4285714285714,29.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-11-24,201348,125.0,125,125.0,125,0.8290924,4.957241,0,2,310620020134819589,2023-08-20,18.0,1.13179,2521564.0,19.2857142857143,89.0,1,0.0,0,77.8418834285714,63.2857142857143,22.1573054285714,25.1428571428571,17.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-11-17,201347,137.0,137,137.0,137,0.98381394,5.433136,0,2,310620020134719589,2023-08-20,29.0,1.3185905,2521564.0,18.7142857142857,80.8571428571429,1,1.0,1,58.0643102857143,41.1428571428571,24.3340917142857,28.4285714285714,29.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-11-10,201346,96.0,96,96.0,96,0.329679,3.8071609,0,2,310620020134619589,2023-08-20,14.0,0.9394076,2521564.0,20.5714285714286,78.1428571428571,1,0.0,0,53.016987,35.0,26.2420817142857,30.5714285714286,11.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-11-03,201345,110.0,110,110.0,110,0.70427555,4.362372,0,2,310620020134519589,2023-08-20,11.0,1.0763465,2521564.0,17.7142857142857,85.2857142857143,1,0.0,0,65.297853,49.0,22.4313724285714,26.5714285714286,22.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-10-27,201344,95.0,95,95.0,95,0.4594028,3.767503,0,2,310620020134419589,2023-08-20,14.0,0.9854031,2521564.0,18.4285714285714,83.0,1,0.0,0,59.527201,42.2857142857143,23.9088901428571,28.4285714285714,15.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-10-20,201343,110.0,110,110.0,110,0.9536628,4.362372,0,1,310620020134319589,2023-08-20,17.0,1.271566,2521564.0,19.7142857142857,80.0,1,0.0,0,51.4065125714286,33.4285714285714,25.9690124285714,30.5714285714286,25.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-10-13,201342,102.0,102,102.0,102,0.8905317,4.0451083,0,1,310620020134219589,2023-08-20,18.0,1.1967995,2521564.0,16.8571428571429,83.7142857142857,1,0.0,0,63.4115072857143,44.4285714285714,22.3549752857143,26.7142857142857,15.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-10-06,201341,81.0,81,81.0,81,0.12029499,3.212292,0,1,310620020134119589,2023-08-20,20.0,0.83858013,2521564.0,14.7142857142857,85.7142857142857,0,0.0,0,65.8333338571429,51.7142857142857,19.0896357142857,22.4285714285714,21.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-09-29,201340,72.0,72,72.0,72,0.00047883452,2.8553708,0,2,310620020134019589,2023-08-20,27.0,0.61488366,2521564.0,18.0,92.4285714285714,1,0.0,0,73.3158827142857,51.0,21.7482704285714,26.2857142857143,14.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-09-22,201339,106.0,106,106.0,106,0.028244622,4.20374,0,1,310620020133919589,2023-08-20,18.0,0.78197676,2521564.0,18.7142857142857,74.2857142857143,1,0.0,0,46.6134454285714,27.8571428571429,26.159664,31.8571428571429,21.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-09-15,201338,91.0,91,91.0,91,0.003768293,3.6088712,0,1,310620020133819589,2023-08-20,33.0,0.696807,2521564.0,18.1428571428571,81.4285714285714,1,0.0,0,55.404236,36.2857142857143,24.0929037142857,28.8571428571429,18.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-09-08,201337,185.0,185,185.0,185,0.99997944,7.3367167,0,1,310620020133719589,2023-08-20,20.0,1.6161574,2521564.0,15.7142857142857,78.4285714285714,0,1.0,1,49.3445381428571,30.8571428571429,22.2184871428571,27.0,16.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-09-01,201336,109.0,109,109.0,109,0.89581954,4.322714,0,1,310620020133619589,2023-08-20,23.0,1.1945748,2521564.0,15.4285714285714,78.2857142857143,0,0.0,0,54.5882347142857,36.8571428571429,21.2016807142857,25.8571428571429,19.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-08-25,201335,134.0,134,134.0,134,0.99998957,5.3141623,0,1,310620020133519589,2023-08-20,23.0,1.8279378,2521564.0,15.4285714285714,75.4285714285714,0,1.0,1,47.0934875714286,27.7142857142857,22.5724792857143,28.0,20.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-08-18,201334,88.0,88,88.0,88,0.8875504,3.4898975,0,1,310620020133419589,2023-08-20,23.0,1.2109765,2521564.0,15.4285714285714,78.5714285714286,0,0.0,0,55.0924375714286,35.7142857142857,20.9411767142857,25.4285714285714,7.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-08-11,201333,56.0,56,56.0,56,0.018007023,2.2208438,0,1,310620020133319589,2023-08-20,23.0,0.6970206,2521564.0,15.8571428571429,75.8571428571429,0,0.0,0,52.7394965714286,35.0,22.252101,27.1428571428571,8.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-08-04,201332,72.0,72,72.0,72,0.09001079,2.8553708,0,1,310620020133219589,2023-08-20,71.0,0.80945426,2521564.0,14.7142857142857,81.4285714285714,0,0.0,0,48.655462,28.0,22.159664,27.2857142857143,20.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-07-28,201331,86.0,86,86.0,86,0.06956307,3.4105816,0,1,310620020133119589,2023-08-20,63.0,0.8078554,2521564.0,13.2857142857143,83.1428571428571,0,0.0,0,49.2899161428571,26.1428571428571,20.970063,26.5714285714286,22.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-07-21,201330,81.0,81,81.0,81,1.7061084e-05,3.212292,0,1,310620020133019589,2023-08-20,21.0,0.56871504,2521564.0,16.8571428571429,83.4285714285714,1,0.0,0,57.4201682857143,36.0,23.1512607142857,28.1428571428571,35.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-07-14,201329,100.0,100,100.0,100,2.1942026e-10,3.9657927,0,1,310620020132919589,2023-08-20,20.0,0.48025298,2521564.0,15.5714285714286,84.7142857142857,0,0.0,0,54.190651,30.5714285714286,22.5157564285714,28.0,31.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-07-07,201328,127.0,127,127.0,127,0.0,5.0365567,0,1,310620020132819589,2023-08-20,26.0,0.38426536,2521564.0,14.4285714285714,83.1428571428571,0,0.0,1,58.4621852857143,38.7142857142857,20.2689072857143,25.1428571428571,53.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-06-30,201327,191.0,191,191.0,191,0.0,7.574664,0,1,310620020132719589,2023-08-20,43.0,0.34791303,2521564.0,15.5714285714286,85.0,0,0.0,1,61.2668061428571,43.5714285714286,20.484769,24.4285714285714,62.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-06-23,201326,273.0,273,273.0,273,0.0,10.826614,0,1,310620020132619589,2023-08-20,35.0,0.32280663,2521564.0,16.7142857142857,88.2857142857143,1,0.0,1,64.9495808571429,43.2857142857143,21.9243692857143,26.7142857142857,118.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-06-16,201325,477.0,477,477.0,477,0.0,18.91683,0,4,310620020132519589,2023-08-20,56.0,0.40332407,2521564.0,15.8571428571429,89.8571428571429,0,0.0,1,63.5630254285714,42.5714285714286,21.7899161428571,26.4285714285714,183.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-06-09,201324,887.0,887,887.0,887,0.0,35.176582,0,4,310620020132419589,2023-08-20,88.0,0.5298897,2521564.0,15.4285714285714,91.4285714285714,0,0.0,2,65.8739504285714,43.0,20.8319328571429,25.7142857142857,433.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-06-02,201323,1131.0,1131,1131.0,1131,0.0,44.853115,0,4,310620020132319589,2023-08-20,67.0,0.47629416,2521564.0,15.8571428571429,92.2857142857143,0,0.0,2,73.3011198571429,55.0,20.6526611428571,25.0,627.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-05-26,201322,1421.0,1421,1421.0,1421,0.0,56.353912,0,4,310620020132219589,2023-08-20,71.0,0.46606046,2521564.0,16.2857142857143,92.2857142857143,1,0.0,2,79.1311848571429,63.0,19.6479924285714,23.2857142857143,859.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-05-19,201321,2448.0,2448,2448.0,2448,0.0,97.0826,0,4,310620020132119589,2023-08-20,168.0,0.63065326,2521564.0,16.8571428571429,88.1428571428571,1,0.0,2,69.4873947142857,52.7142857142857,21.5361347142857,25.5714285714286,1558.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-05-12,201320,3304.0,3304,3304.0,3304,0.0,131.02979,0,4,310620020132019589,2023-08-20,151.0,0.5635171,2521564.0,16.2857142857143,87.2857142857143,1,0.0,2,63.2140407142857,40.1428571428571,22.2331228571429,27.2857142857143,1989.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-05-05,201319,3186.0,3186,3186.0,3186,0.0,126.35015,0,4,310620020131919589,2023-08-20,169.0,0.34371042,2521564.0,14.5714285714286,85.5714285714286,0,0.0,2,55.4477118571429,35.5714285714286,21.753501,26.8571428571429,2111.0,,,,,1116279,Belo Horizonte,MG,Southeast
2013-04-28,201318,4581.0,4581,4581.0,4581,0.0,181.67296,0,4,310620020131819589,2023-08-20,334.0,0.35959688,2521564.0,15.7142857142857,86.2857142857143,0,0.0,2,59.2581037142857,37.7142857142857,22.1056422857143,27.1428571428571,3228.0,,,,,1116279,Belo Horizonte,MG,Southeast
